timestamp,client_count,slave_count,total_requests,success_count,error_count,read_latency_us,write_latency_us,throughput_rps,read_count,write_count
2025-04-15T11:56:47+05:30,7,5,637,0,637,35.68,38.57,637.00,449,188
2025-04-15T11:56:48+05:30,7,5,637,0,637,34.36,34.81,637.00,444,193
2025-04-15T11:56:49+05:30,7,5,630,0,630,36.51,33.02,630.00,451,179
2025-04-15T11:56:50+05:30,7,5,637,0,637,35.80,34.45,637.00,437,200
2025-04-15T11:56:51+05:30,7,5,637,0,637,42.07,33.41,637.00,445,192
2025-04-15T11:58:05+05:30,10,5,935,226,709,57.34,63.25,935.00,643,292
2025-04-15T11:58:06+05:30,10,5,910,0,910,30.69,29.95,910.00,624,286
2025-04-15T11:58:07+05:30,10,5,910,0,910,24.27,27.19,910.00,644,266
2025-04-15T11:58:08+05:30,10,5,900,0,900,29.57,28.11,900.00,646,254
2025-04-15T11:58:09+05:30,10,5,900,0,900,29.24,28.02,900.00,656,244
2025-04-15T11:58:10+05:30,10,5,920,0,920,29.63,34.96,920.00,659,261
2025-04-15T11:58:11+05:30,10,5,890,0,890,28.24,23.61,890.00,638,252
2025-04-15T11:58:12+05:30,10,5,910,0,910,26.18,26.66,910.00,621,289
2025-04-15T11:58:13+05:30,10,5,910,0,910,28.48,35.32,910.00,641,269
2025-04-15T11:58:14+05:30,10,5,920,0,920,33.68,36.01,920.00,654,266
2025-04-15T11:58:15+05:30,10,5,910,0,910,39.28,41.29,910.00,621,289
2025-04-15T11:58:16+05:30,10,5,910,0,910,35.42,37.73,910.00,657,253
2025-04-15T11:58:17+05:30,10,5,910,0,910,30.38,30.31,910.00,635,275
2025-04-15T11:58:18+05:30,10,5,903,0,903,30.08,26.43,903.00,659,244
2025-04-15T11:58:19+05:30,10,5,917,0,917,32.00,32.69,917.00,656,261
2025-04-15T11:58:20+05:30,10,5,902,0,902,34.74,33.61,902.00,635,267
2025-04-15T11:58:21+05:30,10,5,918,0,918,31.72,32.20,918.00,643,275
2025-04-15T11:58:22+05:30,10,5,910,0,910,30.52,38.31,910.00,634,276
2025-04-15T11:58:23+05:30,10,5,910,0,910,26.27,30.50,910.00,639,271
2025-04-15T11:58:24+05:30,10,5,910,0,910,30.03,31.73,910.00,630,280
2025-04-15T11:58:25+05:30,10,5,910,0,910,42.21,38.94,910.00,621,289
2025-04-15T11:58:26+05:30,10,5,894,0,894,36.25,39.71,894.00,612,282
2025-04-15T11:58:27+05:30,10,5,906,0,906,39.37,43.11,906.00,633,273
2025-04-15T11:58:28+05:30,10,5,920,0,920,31.96,34.81,920.00,631,289
2025-04-15T11:58:29+05:30,10,5,910,0,910,33.49,29.13,910.00,640,270
2025-04-15T11:58:30+05:30,10,5,910,0,910,26.17,29.02,910.00,659,251
2025-04-15T11:58:31+05:30,10,5,910,0,910,32.14,35.38,910.00,628,282
2025-04-15T11:58:32+05:30,10,5,920,0,920,33.98,34.12,920.00,643,277
2025-04-15T11:58:33+05:30,10,5,910,0,910,32.18,33.04,910.00,634,276
2025-04-15T11:58:34+05:30,10,5,910,0,910,35.41,36.96,910.00,636,274
2025-04-15T11:58:35+05:30,10,5,900,0,900,38.30,43.76,900.00,622,278
2025-04-15T11:58:36+05:30,10,5,920,0,920,36.41,35.48,920.00,620,300
2025-04-15T11:58:37+05:30,10,5,910,0,910,36.65,39.66,910.00,649,261
2025-04-15T11:58:38+05:30,10,5,910,0,910,29.85,35.14,910.00,622,288
2025-04-15T11:58:39+05:30,10,5,909,0,909,31.36,34.92,909.00,633,276
2025-04-15T11:59:12+05:30,12,5,1142,239,903,62.42,49.19,1142.00,786,356
2025-04-15T11:59:13+05:30,12,5,1085,0,1085,27.55,26.68,1085.00,743,342
2025-04-15T11:59:14+05:30,12,5,1104,0,1104,28.36,28.87,1104.00,775,329
2025-04-15T11:59:15+05:30,12,5,1092,0,1092,29.28,31.02,1092.00,764,328
2025-04-15T11:59:16+05:30,12,5,1092,0,1092,31.89,34.33,1092.00,777,315
2025-04-15T11:59:17+05:30,12,5,1092,0,1092,36.69,35.19,1092.00,768,324
2025-04-15T11:59:18+05:30,12,5,1080,0,1080,35.55,38.01,1080.00,750,330
2025-04-15T11:59:19+05:30,12,5,1092,0,1092,31.07,34.72,1092.00,770,322
2025-04-15T11:59:20+05:30,12,5,1092,0,1092,31.93,28.80,1092.00,795,297
2025-04-15T11:59:21+05:30,12,5,1092,0,1092,30.39,30.54,1092.00,791,301
2025-04-15T11:59:22+05:30,12,5,1092,0,1092,30.13,30.61,1092.00,786,306
2025-04-15T11:59:23+05:30,12,5,1092,0,1092,34.64,34.42,1092.00,773,319
2025-04-15T11:59:24+05:30,12,5,1092,0,1092,27.68,31.93,1092.00,765,327
2025-04-15T11:59:25+05:30,12,5,1081,0,1081,29.48,31.05,1081.00,730,351
2025-04-15T11:59:26+05:30,12,5,1103,0,1103,30.36,30.13,1103.00,758,345
2025-04-15T11:59:27+05:30,12,5,1081,0,1081,35.89,38.90,1081.00,747,334
2025-04-15T11:59:28+05:30,12,5,1091,0,1091,35.68,34.35,1091.00,770,321
2025-04-15T11:59:29+05:30,12,5,1092,0,1092,35.65,30.34,1092.00,787,305
2025-04-15T11:59:30+05:30,12,5,1092,0,1092,30.31,31.33,1092.00,782,310
2025-04-15T11:59:31+05:30,12,5,1092,0,1092,28.98,33.46,1092.00,761,331
2025-04-15T11:59:32+05:30,12,5,1092,0,1092,31.14,31.55,1092.00,763,329
2025-04-15T11:59:33+05:30,12,5,1092,0,1092,30.50,29.73,1092.00,749,343
2025-04-15T11:59:34+05:30,12,5,1092,0,1092,27.44,30.10,1092.00,774,318
2025-04-15T11:59:35+05:30,12,5,1104,0,1104,30.16,32.17,1104.00,764,340
2025-04-15T11:59:36+05:30,12,5,1092,0,1092,34.81,38.81,1092.00,779,313
2025-04-15T11:59:37+05:30,12,5,1080,0,1080,35.82,35.03,1080.00,761,319
2025-04-15T11:59:38+05:30,12,5,1092,0,1092,34.16,37.00,1092.00,784,308
2025-04-15T11:59:39+05:30,12,5,1083,0,1083,31.93,30.27,1083.00,756,327
2025-04-15T11:59:40+05:30,12,5,1101,0,1101,28.95,34.60,1101.00,727,374
2025-04-15T11:59:41+05:30,12,5,1092,0,1092,29.62,27.44,1092.00,772,320
2025-04-15T11:59:42+05:30,12,5,1080,0,1080,24.76,23.22,1080.00,768,312
2025-04-15T11:59:43+05:30,12,5,1096,0,1096,23.58,23.71,1096.00,784,312
2025-04-15T11:59:44+05:30,12,5,1088,0,1088,27.79,31.83,1088.00,779,309
2025-04-15T11:59:45+05:30,12,5,1092,0,1092,28.10,30.25,1092.00,739,353
2025-04-15T11:59:46+05:30,12,5,1092,0,1092,27.16,30.55,1092.00,769,323
2025-04-15T12:00:40+05:30,15,5,1420,326,1094,55.87,64.94,1420.00,996,424
2025-04-15T12:00:41+05:30,15,5,1365,0,1365,30.89,29.93,1365.00,968,397
2025-04-15T12:00:42+05:30,15,5,1365,0,1365,28.63,30.43,1365.00,976,389
2025-04-15T12:00:43+05:30,15,5,1380,0,1380,31.99,34.24,1380.00,973,407
2025-04-15T12:00:44+05:30,15,5,1365,0,1365,28.69,28.76,1365.00,937,428
2025-04-15T12:00:45+05:30,15,5,1365,0,1365,26.71,33.53,1365.00,960,405
2025-04-15T12:00:46+05:30,15,5,1365,0,1365,31.10,32.69,1365.00,987,378
2025-04-15T12:00:47+05:30,15,5,1365,0,1365,28.04,31.90,1365.00,950,415
2025-04-15T12:00:48+05:30,15,5,1365,0,1365,29.92,34.30,1365.00,963,402
2025-04-15T12:00:49+05:30,15,5,1365,0,1365,21.29,20.66,1365.00,946,419
2025-04-15T12:00:50+05:30,15,5,1365,0,1365,31.96,34.47,1365.00,949,416
2025-04-15T12:00:51+05:30,15,5,1365,0,1365,28.55,32.78,1365.00,947,418
2025-04-15T12:00:52+05:30,15,5,1350,0,1350,27.39,29.51,1350.00,932,418
2025-04-15T12:00:53+05:30,15,5,1365,0,1365,27.73,27.30,1365.00,968,397
2025-04-15T12:00:54+05:30,15,5,1365,0,1365,21.80,22.81,1365.00,966,399
2025-04-15T12:00:55+05:30,15,5,1365,0,1365,27.81,27.74,1365.00,957,408
2025-04-15T12:00:56+05:30,15,5,1365,0,1365,27.16,29.08,1365.00,965,400
2025-04-15T12:00:57+05:30,15,5,1365,0,1365,29.88,26.31,1365.00,990,375
2025-04-15T12:00:58+05:30,15,5,1365,0,1365,19.63,21.69,1365.00,943,422
2025-04-15T12:00:59+05:30,15,5,1373,0,1373,23.70,23.95,1373.00,982,391
2025-04-15T12:01:00+05:30,15,5,1357,0,1357,33.60,33.56,1357.00,964,393
2025-04-15T12:01:01+05:30,15,5,1365,0,1365,26.49,32.29,1365.00,970,395
2025-04-15T12:01:02+05:30,15,5,1365,0,1365,26.96,27.16,1365.00,954,411
2025-04-15T12:01:03+05:30,15,5,1380,0,1380,21.79,22.01,1380.00,964,416
2025-04-15T12:01:04+05:30,15,5,1365,0,1365,22.05,20.26,1365.00,953,412
2025-04-15T12:01:05+05:30,15,5,1365,0,1365,24.00,24.40,1365.00,947,418
2025-04-15T12:01:06+05:30,15,5,1365,0,1365,22.10,21.09,1365.00,977,388
2025-04-15T12:01:07+05:30,15,5,1365,0,1365,25.08,24.14,1365.00,944,421
2025-04-15T12:01:08+05:30,15,5,1380,0,1380,23.85,25.75,1380.00,968,412
2025-04-15T12:01:09+05:30,15,5,1350,0,1350,25.88,29.04,1350.00,920,430
2025-04-15T12:01:10+05:30,15,5,1369,0,1369,32.81,32.34,1369.00,949,420
2025-04-15T12:01:11+05:30,15,5,1376,0,1376,28.64,27.73,1376.00,961,415
2025-04-15T12:01:12+05:30,15,5,1365,0,1365,23.57,25.57,1365.00,991,374
2025-04-15T12:01:13+05:30,15,5,1365,0,1365,32.66,33.41,1365.00,940,425
2025-04-15T12:01:14+05:30,15,5,1365,0,1365,24.13,25.78,1365.00,933,432
2025-04-15T12:01:37+05:30,18,5,1720,353,1367,43.42,40.86,1720.00,1219,501
2025-04-15T12:01:38+05:30,18,5,1627,0,1627,26.38,26.20,1627.00,1131,496
2025-04-15T12:01:39+05:30,18,5,1631,0,1631,32.76,35.34,1631.00,1159,472
2025-04-15T12:01:40+05:30,18,5,1638,0,1638,26.55,28.88,1638.00,1191,447
2025-04-15T12:01:41+05:30,18,5,1638,0,1638,28.64,27.49,1638.00,1138,500
2025-04-15T12:01:42+05:30,18,5,1638,0,1638,27.56,29.93,1638.00,1139,499
2025-04-15T12:01:43+05:30,18,5,1638,0,1638,26.43,23.67,1638.00,1173,465
2025-04-15T12:01:44+05:30,18,5,1638,0,1638,27.99,26.53,1638.00,1152,486
2025-04-15T12:01:45+05:30,18,5,1625,0,1625,23.38,23.00,1625.00,1148,477
2025-04-15T12:01:46+05:30,18,5,1608,0,1608,21.25,22.52,1608.00,1156,452
2025-04-15T12:01:47+05:30,18,5,1621,0,1621,29.27,29.47,1621.00,1120,501
2025-04-15T12:01:48+05:30,18,5,1637,0,1637,26.22,29.16,1637.00,1113,524
2025-04-15T12:01:49+05:30,18,5,1638,0,1638,28.58,30.95,1638.00,1126,512
2025-04-15T12:01:50+05:30,18,5,1638,0,1638,25.46,31.28,1638.00,1165,473
2025-04-15T12:01:51+05:30,18,5,1641,0,1641,25.35,29.30,1641.00,1138,503
2025-04-15T12:01:52+05:30,18,5,1635,0,1635,25.41,26.89,1635.00,1144,491
2025-04-15T12:01:53+05:30,18,5,1638,0,1638,28.28,28.57,1638.00,1152,486
2025-04-15T12:01:54+05:30,18,5,1640,0,1640,26.78,26.29,1640.00,1174,466
2025-04-15T12:01:55+05:30,18,5,1654,0,1654,24.90,23.13,1654.00,1171,483
2025-04-15T12:01:56+05:30,18,5,1632,0,1632,28.86,28.86,1632.00,1161,471
2025-04-15T12:01:57+05:30,18,5,1644,0,1644,31.00,32.80,1644.00,1137,507
2025-04-15T12:01:58+05:30,18,5,1620,0,1620,30.81,31.54,1620.00,1136,484
2025-04-15T12:01:59+05:30,18,5,1638,0,1638,29.13,32.85,1638.00,1144,494
2025-04-15T12:02:00+05:30,18,5,1637,0,1637,27.85,29.61,1637.00,1167,471
2025-04-15T12:02:01+05:30,18,5,1629,0,1629,27.44,28.05,1629.00,1160,468
2025-04-15T12:02:02+05:30,18,5,1634,0,1634,29.39,26.35,1634.00,1117,517
2025-04-15T12:02:03+05:30,18,5,1652,0,1652,30.12,34.71,1652.00,1145,507
2025-04-15T12:02:04+05:30,18,5,1620,0,1620,32.32,31.80,1620.00,1146,474
2025-04-15T12:02:05+05:30,18,5,1647,0,1647,25.39,23.81,1647.00,1141,506
2025-04-15T12:02:06+05:30,18,5,1647,0,1647,27.09,25.15,1647.00,1124,523
2025-04-15T12:02:07+05:30,18,5,1610,0,1610,30.16,27.55,1610.00,1149,461
2025-04-15T12:02:08+05:30,18,5,1638,0,1638,27.62,24.79,1638.00,1139,499
2025-04-15T12:02:09+05:30,18,5,1638,0,1638,29.48,33.61,1638.00,1144,494
2025-04-15T12:02:10+05:30,18,5,1656,0,1656,32.06,31.81,1656.00,1153,503
2025-04-15T12:02:11+05:30,18,5,1638,0,1638,27.73,31.97,1638.00,1150,488
